"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe et Asie centrale (BIRD et IDA)","TEC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","24440.3485774002","25093.4509159899","25795.6512620763","27464.8777064152","31200.7821954082","34264.2405783476","38332.1978963661","39576.9252031928","39925.8326735956","44603.3552428202","43413.5500488253","47291.0873634395","49326.2151867032","51494.3359518827","74813.6569380921","71635.8101006043","78266.9820697494","98666.2600967196","93843.9950401262","93359.2966907904","114962.801213596","121453.994077772","121358.650932871","126824.304627326","131929.890627236","139496.344644952","145162.56952152","143906.821282909","152758.720396234","155836.069546672","155444.908214287","153941.462803383","148299.350740913","116380.272666286","181148.387753347","207534.841009579","229137.936378443","258877.818749932","269139.705373838","270894.312174285","287507.866458601","286745.428755559","304628.587089594","307572.958887113","291010.268492627","286205.227574705","284202.42199842","286369.712132394","323731.112922464","337518.916613947","350878.734664718","367462.487064122","387969.705159865","408172.778276636","421178.860482497","449464.502653405","466546.644365996","472898.375673884","485213.117796795","497031.14062511","503779.008454761","534595.302914609","572846.410517524",
"Thaïlande","THA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2198.6884029919","2331.83173276548","2446.34493081163","2533.01813236764","2695.24400843578","2950.52057076425","3444.01104713077","3571.326172471","3741.34529652821","4003.23875907102","4118.26999523465","4167.57262015643","4495.91035233982","5713.46831713274","6997.32535514621","7414.11199162149","8273.21873186577","9417.93184927892","11144.410435706","12486.5694844097","14484.3581122142","16272.2036620483","17642.8304221731","18922.9158917715","19906.0280267489","20881.5352543159","21989.7355470269","24770.0699159158","29203.8158438066","34183.637332771","39536.6254994486","44681.659818611","49718.3482873432","56484.0308832295","62943.0023983958","70973.929855656","77039.0228405741","77231.9870623456","76144.4080761754","76707.6016679689","80388.3475379196","83975.0207274507","89837.2192459412","97523.9250204965","106479.219801404","115682.978899251","126669.242579768","135818.372982773","144173.219798605","142429.531964168","158313.572354814","164553.01531245","178685.279729291","185619.682327046","189109.858053228","195513.164441826","206641.400346541","218463.424502641","230196.105314768","236849.023015909","219111.584608714","225786.98263908","242231.930667142",
"Tadjikistan","TJK","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","0.0128095150021521","0.0123585925876371","0.0125346395775584","0.0134901431759091","0.0131070760734695","0.013455497188927","0.0243327131371094","0.114387589706743","1.23659319676114","3.48036257107822","11.7981674978064","51.0968255020213","84.7137738678442","166.531179727147","217.301215836654","284.823939047964","400.043065717348","515.962459615195","713.586468144136","906.795326239295","1040.04173675107","1322.75023567404","1781.26092473267","2417.4609847027","2762.03184641397","3241.64476561181","3862.78730436764","4545.16889711932","4946.80216945386","5403.82169950139","5980.45791074045","6279.46167692685","7219.10475854362","7784.63764546788","8472.71870856205","8797.70291056246","10366.7319517082","11628.8432576724",
"Turkménistan","TKM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000728756528565361","0.000765933545336174","0.00077320235285476","0.00080639135032382","0.00154378245540954","0.040750117984326","0.497061039790183","4.21965736091886","30.8520537554449","360.373514360187","509.204174832572","631.612154483442","891.119662640891","1143.10551763442","1555.73975414522","1925.52918002421","2496.53918017864","3063.2027274206","3655.71480471368","4491.09199804846","5373.24767447831","9699.842139824","11119.7603068313","12217.6094396893","15541.4917630933","18359.3768605682","20091.9228898067","21903.7030967913","21729.0382907556","21571.3869209164","22240.8649042798","23524.7233913036","25131.6084320329","25540.1301476793","","",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","417.924199644793","534.650577099018","516.146185464783","529.219797544245","465.929942102921","476.918807444035","456.285467802977","532.485417349283","621.711840747942","682.172795014734","810.141609538386","936.598363307025","1019.96491092367","1201.42360886915","1221.53422853912","1322.30088745104","1347.92636060894","1283.52588207378","1239.36608695997","1584.26382222333","1660.30830887811","2741.39394462437","2358.4090544008",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","265.64716454315","258.939539195752","321.208801527434","377.414862772403","414.058193272957","483.651817843405","559.269355471573","631.304742548823","696.620987616131","754.581435138422","886.074905981145","1050.91781866128","1197.60349926072","1274.4769703591","1360.40211833826","1490.53450423896","1731.25946874053","1860.18537175096","1926.48655168255","2594.45207608467","2655.160686958","2730.73207245871","2698.65981839496","2819.38861095488","3091.69265164441","3272.50665185228","3434.57126247457","3837.88967669839","4252.78421607126","4492.33596100385","4803.82361572615","5528.44053112346","5606.19947860988","6122.48812329331","6080.83980437542","6589.4759878193","7057.34822648242","7421.38099756284","7296.04254405214","7476.52917674864","8001.60946834775","8822.40438192362","9653.92116871413","10200.2472658107","11084.6394984326","10640.4697208657","10081.9868511654","",
"Asie du Sud (BIRD et IDA)","TSA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afrique subsaharienne (BIRD et IDA)","TSS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinité-et-Tobago","TTO","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1084.09799507239","1159.26767688445","1204.39706914996","1295.25821638085","1336.10700252573","1359.99103894397","1316.25431387048","1385.81807109276","1568.462817467","1592.41070789931","1662.16667172284","1770.76989991301","2054.72488008758","2497.84952311743","4030.31449853935","5028.4768651739","5704.33915646401","6963.89825948767","7796.68247050573","9930.50489521806","13269.4715264059","14685.4584994246","16883.8688490589","15908.3322163151","15713.9034747503","15061.8652508574","14189.7613390662","14025.8331289659","13887.627919234","14625.7393270233","17006.4697067077","17676.0505992678","17983.7137554045","19310.2025233892","22523.326927377","24236.5551275326","26332.9562048797","27212.4785024098","28781.0417882732","32318.812294518","38560.7148460107","41094.0954020232","41821.3265733705","52579.5908235245","61456.1958371168","73540.1541916988","84210.5317015743","98892.5964410869","125852.112610326","86555.7943206886","100169.042527243","114792.608554809","121913.197849238","127702.763184471","130283.96854951","117278.161414678","106644.17149313","109114.195793744","109443.509874667","105981.89071387","93649.2406203088","108356.151718958","123075.496197366",
"Tunisie","TUN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","116.73033027751","120.137033158261","122.28424393261","133.270553853362","137.777757884684","149.700717438113","170.048861066298","200.652312680023","210.719939966872","275.747018233723","301.850868960946","325.969755807675","359.75432516808","397.114187395561","455.410382889163","538.220741496553","617.136587065636","694.78318249859","799.306753233201","880.926184172151","938.765868584817","932.890486989836","1020.44600270602","1073.34583583061","1161.51163292071","1281.47755047587","1394.99072986632","1557.0278578683","1633.36498026717","1729.58067692492","1834.69043055478","2021.75907025571","2400.45248205996","2565.58027220417","2780.50814323196","2975.07933639237","3176.18902738866","3259.2997357686","3470.07072339475","3773.57665616521","4030.57503679123","4364.56783088337","4712.91478248213","5175.20912177282","5440.88073035162","6070.58444728589","6140.677821076","6612.91992586973","6999.57629383474","7467.45894722769","7769.84920718764","8154.1686922963","8636.66700165255","9468.29060588998","10205.5021555584","9836.879198778","10639.0503554366","11726.1757880732",
"Turquie","TUR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.00247537528652196","0.00254468217698233","0.00276575657202142","0.00312459381537613","0.00328620482248271","0.00343272008867318","0.00394432748050876","0.0042632444440811","0.00464820125678508","0.00504579374626858","0.00552882741870725","0.00666942482907777","0.00777400580589967","0.00957183499124177","0.0127574979247838","0.0162475843501937","0.0203254255691533","0.0255233359113602","0.0374040550166619","0.0643265191047516","0.118637116152305","0.175648517290641","0.228339544179671","0.295701831470285","0.457255865308255","0.713676048724336","1.01703203565395","1.45798396851584","2.47197130455359","4.26456996699424","7.23546080120327","11.3901581839228","19.4196881366832","34.5899682923809","66.3421856656579","130.889334191489","245.002199729173","470.579217867278","1155.88290543182","1699.34656646137","2674.85138515266","3799.88534395844","5487.45240678691","7061.32271894164","8598.54177044135","9901.44340603116","11433.072823476","12597.2564395776","14059.8189690329","13933.7290127679","15952.7150148688","18941.0087131242","21008.6750015499","23811.9584347689","26307.0451055626","29517.3152351391","32418.9009559859","38174.0883139404","45390.7175285521","51648.8475028846","60001.1218448904","85505.802874145","175841.995979932",
"Tuvalu","TUV","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1231.21324330211","1285.33247808424","1401.43672089584","1488.17904801933","1557.79893294278","1551.79968701095","1640.06867131412","1777.07165109034","2107.90948723272","2200.59128630705","2697.65511516912","2806.36108512629","3226.14215839317","3103.02027306578","3166.17301603513","3026.63438256659","3190.42871385842","3350.0837520938","3699.3769470405","3458.87778631822","3317.5355450237","3551.40186915888","3501.01345126221","3663.67466568969","3945.31608404441","4504.91863565321","5160.33910799853","5455.76444095706","5914.78634144098","7106.29523490449","6793.04082624244","7152.34414772209","7691.26346069102",
